user_id,persona_type,assigned_group,manual_perk,total_spend_manual,num_trips_manual,conversion_rate_manual,RFM_score_manual,browsing_rate_manual,business_rate_manual,cluster,segment_name,ml_perk,total_spend_ml,num_trips_ml,conversion_rate_ml,RFM_score_ml,browsing_rate_ml,business_rate_ml
514003,Solo,Hotel & Business Focused Travelers,free hotel meal,3889.46,3.0,0.375,6.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,3889.46,3.0,0.375,6.0,0.625,0.6666666666666666
514021,Solo,High-Intent Browsers & Spenders,no cancellation fees,10000.4,2.0,0.25,5.0,0.75,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,10000.4,2.0,0.25,5.0,0.75,0.0
514023,Family,High-Intent Browsers & Spenders,no cancellation fees,2977.76,3.0,0.375,5.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,2977.76,3.0,0.375,5.0,0.625,0.6666666666666666
514053,Family,High-Intent Browsers & Spenders,no cancellation fees,3255.638,2.0,0.25,4.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,3255.638,2.0,0.25,4.0,0.75,0.5
514071,Weekender,Baseline Travelers,exclusive discounts,2437.9725,3.0,0.375,4.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,2437.9725,3.0,0.375,4.0,0.625,0.0
514076,Family,Hotel & Business Focused Travelers,free hotel meal,5579.66,2.0,0.2222222222222222,5.0,0.7777777777777778,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,5579.66,2.0,0.2222222222222222,5.0,0.7777777777777778,0.0
514113,Family,Baseline Travelers,exclusive discounts,1192.2,2.0,0.25,1.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,1192.2,2.0,0.25,1.0,0.75,0.0
514132,Family,Baseline Travelers,exclusive discounts,5460.16,5.0,0.625,8.0,0.375,0.2,0,VIP High-Frequency Spenders,1 night free hotel plus flight,5460.16,5.0,0.625,8.0,0.375,0.2
514133,Solo,Baseline Travelers,exclusive discounts,1968.258,3.0,0.375,4.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,1968.258,3.0,0.375,4.0,0.625,0.0
514164,Weekender,VIP High-Frequency Spenders,1 night free hotel plus flight,6127.5199999999995,4.0,0.4,7.0,0.6,0.25,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6127.5199999999995,4.0,0.4,7.0,0.6,0.25
514167,Solo,High-Intent Browsers & Spenders,no cancellation fees,1964.2800000000004,2.0,0.5,1.0,0.5,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1964.28,2.0,0.5,1.0,0.5,0.5
514206,Solo,Hotel & Business Focused Travelers,free hotel meal,4430.108,3.0,0.375,6.0,0.625,0.3333333333333333,1,Hotel & Business Focused Travelers,free hotel meal,4430.108,3.0,0.375,6.0,0.625,0.3333333333333333
514208,Family,Group & Family Travelers / Heavy Baggage,free checked bags,676.22,1.0,0.125,1.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,676.22,1.0,0.125,1.0,0.875,0.0
514210,Weekender,Baseline Travelers,exclusive discounts,1960.189,3.0,0.3333333333333333,4.0,0.6666666666666666,0.0,4,Baseline Travelers,exclusive discounts,1960.189,3.0,0.3333333333333333,4.0,0.6666666666666666,0.0
514215,Solo,Baseline Travelers,exclusive discounts,3893.42,3.0,0.375,6.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,3893.42,3.0,0.375,6.0,0.625,0.0
514235,Family,Group & Family Travelers / Heavy Baggage,free checked bags,809.36,1.0,0.125,1.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,809.36,1.0,0.125,1.0,0.875,0.0
514261,Weekender,Baseline Travelers,exclusive discounts,1877.44,3.0,0.375,3.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,1877.44,3.0,0.375,3.0,0.625,0.0
514275,Solo,Baseline Travelers,exclusive discounts,3078.295,3.0,0.375,5.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,3078.295,3.0,0.375,5.0,0.625,0.0
514289,Family,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
514300,Solo,Hotel & Business Focused Travelers,free hotel meal,1487.02,2.0,0.5,1.0,0.5,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1487.02,2.0,0.5,1.0,0.5,0.0
514315,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,1450.08,1.0,0.125,1.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,1450.08,1.0,0.125,1.0,0.875,0.0
514318,Family,Hotel & Business Focused Travelers,free hotel meal,4118.936,4.0,0.5,7.0,0.5,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,4118.936,4.0,0.5,7.0,0.5,0.5
514324,Solo,High-Intent Browsers & Spenders,no cancellation fees,2103.942,3.0,0.3333333333333333,4.0,0.6666666666666666,0.3333333333333333,3,High-Intent Browsers & Spenders,no cancellation fees,2103.942,3.0,0.3333333333333333,4.0,0.6666666666666666,0.3333333333333333
514337,Solo,VIP High-Frequency Spenders,1 night free hotel plus flight,9700.576,4.0,0.4444444444444444,8.0,0.5555555555555556,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,9700.576,4.0,0.4444444444444444,8.0,0.5555555555555556,0.0
514342,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,8827.02,4.0,0.5,8.0,0.5,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,8827.02,4.0,0.5,8.0,0.5,0.0
514344,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,6386.557000000001,6.0,0.6666666666666666,9.0,0.3333333333333333,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6386.557000000001,6.0,0.6666666666666666,9.0,0.3333333333333333,0.0
514370,Solo,High-Intent Browsers & Spenders,no cancellation fees,10136.305,3.0,0.375,7.0,0.625,0.3333333333333333,1,Hotel & Business Focused Travelers,free hotel meal,10136.305,3.0,0.375,7.0,0.625,0.3333333333333333
514384,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,2563.0,1.0,0.125,2.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,2563.0,1.0,0.125,2.0,0.875,0.0
514395,Solo,High-Intent Browsers & Spenders,no cancellation fees,3660.14,3.0,0.375,5.0,0.625,0.3333333333333333,4,Baseline Travelers,exclusive discounts,3660.14,3.0,0.375,5.0,0.625,0.3333333333333333
514457,Solo,VIP High-Frequency Spenders,1 night free hotel plus flight,8675.034,4.0,0.4,8.0,0.6,0.75,3,High-Intent Browsers & Spenders,no cancellation fees,8675.034,4.0,0.4,8.0,0.6,0.75
514460,Solo,High-Intent Browsers & Spenders,no cancellation fees,5429.4529999999995,4.0,0.5,8.0,0.5,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,5429.4529999999995,4.0,0.5,8.0,0.5,0.0
514461,Family,Hotel & Business Focused Travelers,free hotel meal,8615.28,3.0,0.375,7.0,0.625,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,8615.28,3.0,0.375,7.0,0.625,0.0
514501,Family,Group & Family Travelers / Heavy Baggage,free checked bags,703.0,1.0,0.125,1.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,703.0,1.0,0.125,1.0,0.875,0.0
514503,Solo,High-Intent Browsers & Spenders,no cancellation fees,10392.0,2.0,0.25,5.0,0.75,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,10392.0,2.0,0.25,5.0,0.75,0.0
514515,Solo,Hotel & Business Focused Travelers,free hotel meal,5605.9,3.0,0.375,6.0,0.625,0.0,1,Hotel & Business Focused Travelers,free hotel meal,5605.9,3.0,0.375,6.0,0.625,0.0
514526,Family,Baseline Travelers,exclusive discounts,5291.476000000001,5.0,0.625,8.0,0.375,0.2,0,VIP High-Frequency Spenders,1 night free hotel plus flight,5291.476000000001,5.0,0.625,8.0,0.375,0.2
514551,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,3856.45,1.0,0.1,4.0,0.9,0.0,4,Baseline Travelers,exclusive discounts,3856.45,1.0,0.1,4.0,0.9,0.0
514586,Weekender,Baseline Travelers,exclusive discounts,2360.0,3.0,0.3333333333333333,4.0,0.6666666666666666,0.0,4,Baseline Travelers,exclusive discounts,2360.0,3.0,0.3333333333333333,4.0,0.6666666666666666,0.0
514589,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,1329.46,1.0,0.125,1.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,1329.46,1.0,0.125,1.0,0.875,0.0
514617,Family,High-Intent Browsers & Spenders,no cancellation fees,5055.796666666667,4.0,0.5,7.0,0.5,0.0,1,Hotel & Business Focused Travelers,free hotel meal,5055.796666666667,4.0,0.5,7.0,0.5,0.0
514623,Family,Group & Family Travelers / Heavy Baggage,free checked bags,1178.56,1.0,0.125,1.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,1178.56,1.0,0.125,1.0,0.875,0.0
514627,Solo,Baseline Travelers,exclusive discounts,3729.416666666667,3.0,0.625,6.0,0.375,0.0,4,Baseline Travelers,exclusive discounts,3729.416666666667,3.0,0.625,6.0,0.375,0.0
514638,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,8041.31,4.0,0.5,9.0,0.5,0.25,0,VIP High-Frequency Spenders,1 night free hotel plus flight,8041.31,4.0,0.5,9.0,0.5,0.25
514639,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
514642,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
514660,Family,VIP High-Frequency Spenders,1 night free hotel plus flight,5885.179999999999,4.0,0.5,7.0,0.5,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,5885.179999999999,4.0,0.5,7.0,0.5,0.0
514675,Solo,High-Intent Browsers & Spenders,no cancellation fees,3913.58,3.0,0.3333333333333333,5.0,0.6666666666666666,0.3333333333333333,3,High-Intent Browsers & Spenders,no cancellation fees,3913.58,3.0,0.3333333333333333,5.0,0.6666666666666666,0.3333333333333333
514682,Solo,Baseline Travelers,exclusive discounts,2803.0791666666664,4.0,0.4444444444444444,6.0,0.5555555555555556,0.25,4,Baseline Travelers,exclusive discounts,2803.0791666666664,4.0,0.4444444444444444,6.0,0.5555555555555556,0.25
514684,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
514689,Family,High-Intent Browsers & Spenders,no cancellation fees,607.0,2.0,0.25,1.0,0.75,1.0,3,High-Intent Browsers & Spenders,no cancellation fees,607.0,2.0,0.25,1.0,0.75,1.0
514737,Family,High-Intent Browsers & Spenders,no cancellation fees,2632.4635,4.0,0.5,6.0,0.5,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,2632.4635,4.0,0.5,6.0,0.5,0.5
514785,Solo,High-Intent Browsers & Spenders,no cancellation fees,1597.1133333333332,3.0,0.375,3.0,0.625,0.3333333333333333,3,High-Intent Browsers & Spenders,no cancellation fees,1597.1133333333332,3.0,0.375,3.0,0.625,0.3333333333333333
514810,Family,High-Intent Browsers & Spenders,no cancellation fees,4449.692,3.0,0.375,6.0,0.625,0.3333333333333333,2,Group & Family Travelers / Heavy Baggage,free checked bags,4449.692,3.0,0.375,6.0,0.625,0.3333333333333333
514830,Solo,Hotel & Business Focused Travelers,free hotel meal,2477.24,2.0,0.2222222222222222,2.0,0.7777777777777778,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,2477.24,2.0,0.2222222222222222,2.0,0.7777777777777778,0.5
514867,Group,Hotel & Business Focused Travelers,free hotel meal,7971.64,3.0,0.375,7.0,0.625,0.3333333333333333,1,Hotel & Business Focused Travelers,free hotel meal,7971.64,3.0,0.375,7.0,0.625,0.3333333333333333
514876,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,2432.0,1.0,0.125,3.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,2432.0,1.0,0.125,3.0,0.875,0.0
514892,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,7056.237,5.0,0.5555555555555556,9.0,0.4444444444444444,0.4,0,VIP High-Frequency Spenders,1 night free hotel plus flight,7056.237,5.0,0.5555555555555556,9.0,0.4444444444444444,0.4
514893,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,3135.0,1.0,0.125,4.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,3135.0,1.0,0.125,4.0,0.875,0.0
514899,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,8013.636,6.0,0.6666666666666666,9.0,0.3333333333333333,0.3333333333333333,0,VIP High-Frequency Spenders,1 night free hotel plus flight,8013.636,6.0,0.6666666666666666,9.0,0.3333333333333333,0.3333333333333333
514925,Solo,Baseline Travelers,exclusive discounts,1288.0,1.0,0.375,2.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,1288.0,1.0,0.375,2.0,0.625,0.0
514926,Solo,High-Intent Browsers & Spenders,no cancellation fees,3178.7,3.0,0.375,5.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,3178.7,3.0,0.375,5.0,0.625,0.6666666666666666
514931,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
514944,Family,Group & Family Travelers / Heavy Baggage,free checked bags,1561.62,1.0,0.1111111111111111,1.0,0.8888888888888888,0.0,1,Hotel & Business Focused Travelers,free hotel meal,1561.62,1.0,0.1111111111111111,1.0,0.8888888888888888,0.0
514951,Family,Hotel & Business Focused Travelers,free hotel meal,8535.04,2.0,0.25,5.0,0.75,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,8535.04,2.0,0.25,5.0,0.75,0.0
514953,Solo,High-Intent Browsers & Spenders,no cancellation fees,8922.0,2.0,0.4444444444444444,5.0,0.5555555555555556,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,8922.0,2.0,0.4444444444444444,5.0,0.5555555555555556,0.0
514980,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,11436.985,7.0,0.875,13.0,0.125,0.2857142857142857,0,VIP High-Frequency Spenders,1 night free hotel plus flight,11436.985,7.0,0.875,13.0,0.125,0.2857142857142857
514981,Solo,High-Intent Browsers & Spenders,no cancellation fees,2697.56,3.0,0.375,5.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,2697.56,3.0,0.375,5.0,0.625,0.6666666666666666
515004,Family,Hotel & Business Focused Travelers,free hotel meal,3162.1800000000003,2.0,0.25,3.0,0.75,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,3162.1800000000003,2.0,0.25,3.0,0.75,0.0
515013,Solo,Baseline Travelers,exclusive discounts,1564.494,2.0,0.25,1.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,1564.494,2.0,0.25,1.0,0.75,0.0
515020,Solo,Hotel & Business Focused Travelers,free hotel meal,4062.4,3.0,0.375,6.0,0.625,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4062.4,3.0,0.375,6.0,0.625,0.0
515030,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,1498.34,1.0,0.125,2.0,0.875,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1498.34,1.0,0.125,2.0,0.875,0.0
515051,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,9541.44,5.0,0.5555555555555556,9.0,0.4444444444444444,0.2,0,VIP High-Frequency Spenders,1 night free hotel plus flight,9541.44,5.0,0.5555555555555556,9.0,0.4444444444444444,0.2
515058,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,7293.34,5.0,0.625,9.0,0.375,0.4,0,VIP High-Frequency Spenders,1 night free hotel plus flight,7293.34,5.0,0.625,9.0,0.375,0.4
515060,Solo,Hotel & Business Focused Travelers,free hotel meal,1963.52,2.0,0.2222222222222222,2.0,0.7777777777777778,1.0,3,High-Intent Browsers & Spenders,no cancellation fees,1963.52,2.0,0.2222222222222222,2.0,0.7777777777777778,1.0
515085,Family,Baseline Travelers,exclusive discounts,1737.0,1.0,0.3333333333333333,2.0,0.6666666666666666,0.0,4,Baseline Travelers,exclusive discounts,1737.0,1.0,0.3333333333333333,2.0,0.6666666666666666,0.0
515103,Family,Hotel & Business Focused Travelers,free hotel meal,2704.82,3.0,0.375,5.0,0.625,0.6666666666666666,2,Group & Family Travelers / Heavy Baggage,free checked bags,2704.8199999999997,3.0,0.375,5.0,0.625,0.6666666666666666
515124,Solo,High-Intent Browsers & Spenders,no cancellation fees,4419.82,3.0,0.625,5.0,0.375,0.3333333333333333,1,Hotel & Business Focused Travelers,free hotel meal,4419.82,3.0,0.625,5.0,0.375,0.3333333333333333
515131,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,8076.632,5.0,0.5555555555555556,9.0,0.4444444444444444,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,8076.632,5.0,0.5555555555555556,9.0,0.4444444444444444,0.0
515139,Solo,Baseline Travelers,exclusive discounts,3145.34,2.0,0.4,3.0,0.6,0.0,4,Baseline Travelers,exclusive discounts,3145.34,2.0,0.4,3.0,0.6,0.0
515161,Family,Hotel & Business Focused Travelers,free hotel meal,2767.565,3.0,0.375,5.0,0.625,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,2767.565,3.0,0.375,5.0,0.625,0.0
515168,Family,High-Intent Browsers & Spenders,no cancellation fees,5286.0,2.0,0.2222222222222222,5.0,0.7777777777777778,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,5286.0,2.0,0.2222222222222222,5.0,0.7777777777777778,0.0
515182,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,6197.236666666668,6.0,0.75,9.0,0.25,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6197.236666666668,6.0,0.75,9.0,0.25,0.0
515198,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,3096.0,1.0,0.125,4.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,3096.0,1.0,0.125,4.0,0.875,0.0
515200,Group,Hotel & Business Focused Travelers,free hotel meal,4427.168,2.0,0.25,3.0,0.75,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4427.168,2.0,0.25,3.0,0.75,0.0
515202,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,3033.0,1.0,0.1111111111111111,4.0,0.8888888888888888,0.0,4,Baseline Travelers,exclusive discounts,3033.0,1.0,0.1111111111111111,4.0,0.8888888888888888,0.0
515205,Solo,Baseline Travelers,exclusive discounts,0.0,0.0,0.25,,0.75,0.0,4,Baseline Travelers,exclusive discounts,0.0,0.0,0.25,,0.75,
515229,Family,VIP High-Frequency Spenders,1 night free hotel plus flight,9006.68,4.0,0.6666666666666666,8.0,0.3333333333333333,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,9006.68,4.0,0.6666666666666666,8.0,0.3333333333333333,0.0
515240,Family,Group & Family Travelers / Heavy Baggage,free checked bags,2410.0,1.0,0.125,3.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,2410.0,1.0,0.125,3.0,0.875,0.0
515243,Solo,VIP High-Frequency Spenders,1 night free hotel plus flight,11156.6,4.0,0.5,9.0,0.5,0.25,0,VIP High-Frequency Spenders,1 night free hotel plus flight,11156.6,4.0,0.5,9.0,0.5,0.25
515258,Weekender,Baseline Travelers,exclusive discounts,2276.548,3.0,0.375,4.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,2276.548,3.0,0.375,4.0,0.625,0.0
515271,Family,Baseline Travelers,exclusive discounts,3037.2,3.0,0.375,4.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,3037.2,3.0,0.375,4.0,0.625,0.0
515274,Business,High-Intent Browsers & Spenders,no cancellation fees,5342.780000000001,6.0,0.75,8.0,0.25,0.5,0,VIP High-Frequency Spenders,1 night free hotel plus flight,5342.780000000001,6.0,0.75,8.0,0.25,0.5
515306,Solo,VIP High-Frequency Spenders,1 night free hotel plus flight,7535.35,4.0,0.4444444444444444,8.0,0.5555555555555556,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,7535.35,4.0,0.4444444444444444,8.0,0.5555555555555556,0.0
515330,Solo,High-Intent Browsers & Spenders,no cancellation fees,4392.74,3.0,0.375,5.0,0.625,0.3333333333333333,1,Hotel & Business Focused Travelers,free hotel meal,4392.74,3.0,0.375,5.0,0.625,0.3333333333333333
515344,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,10918.732,5.0,0.625,9.0,0.375,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,10918.732,5.0,0.625,9.0,0.375,0.0
515398,Family,VIP High-Frequency Spenders,1 night free hotel plus flight,5651.5070000000005,4.0,0.4444444444444444,8.0,0.5555555555555556,0.25,0,VIP High-Frequency Spenders,1 night free hotel plus flight,5651.5070000000005,4.0,0.4444444444444444,8.0,0.5555555555555556,0.25
515409,Family,Hotel & Business Focused Travelers,free hotel meal,4462.7880000000005,3.0,0.375,5.0,0.625,0.3333333333333333,3,High-Intent Browsers & Spenders,no cancellation fees,4462.7880000000005,3.0,0.375,5.0,0.625,0.3333333333333333
515421,Weekender,High-Intent Browsers & Spenders,no cancellation fees,5147.4400000000005,4.0,0.5,7.0,0.5,0.5,1,Hotel & Business Focused Travelers,free hotel meal,5147.4400000000005,4.0,0.5,7.0,0.5,0.5
515423,Solo,Baseline Travelers,exclusive discounts,2272.44,2.0,0.25,2.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,2272.44,2.0,0.25,2.0,0.75,0.0
515436,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,868.0,1.0,0.125,1.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,868.0,1.0,0.125,1.0,0.875,0.0
515478,Family,Baseline Travelers,exclusive discounts,1352.22,2.0,0.25,1.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,1352.22,2.0,0.25,1.0,0.75,0.0
515490,Family,Baseline Travelers,exclusive discounts,4963.33,4.0,0.4444444444444444,7.0,0.5555555555555556,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4963.33,4.0,0.4444444444444444,7.0,0.5555555555555556,0.0
